unique_transaction_id,transaction_status,fyq,cfda_program_num,sai_number,account_title,recipient_name,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_zip,recipient_type,action_type,agency_code,federal_award_id,federal_award_mod,fed_funding_amount,non_fed_funding_amount,total_funding_amount,obligation_action_date,starting_date,ending_date,assistance_type,record_type,correction_late_ind,fyq_correction,principal_place_code,principal_place_state,principal_place_cc,principal_place_country_code,principal_place_zip,principal_place_cd,cfda_program_title,agency_name,project_description,duns_no,duns_conf_code,progsrc_agen_code,progsrc_acnt_code,progsrc_subacnt_code,receip_addr1,receip_addr2,receip_addr3,face_loan_guran,orig_sub_guran,fiscal_year,principal_place_state_code,recip_cat_type,asst_cat_type,recipient_cd,maj_agency_cat,rec_flag,recipient_country_code,uri,recipient_state_code,exec1_fullname,exec1_amount,exec2_fullname,exec2_amount,exec3_fullname,exec3_amount,exec4_fullname,exec4_amount,exec5_fullname,exec5_amount,last_modified_date
310f8bd50a887426851083b29f67466b,active,,47.041,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,1336709,000,340000.00,.00,.00,07/31/2013,01/01/2014,12/31/2016,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947201710,CA13,Engineering Grants,NATIONAL SCIENCE FOUNDATION,"Systems-Level Predictions of Electron Flows in TCE-Dechlorinating, Dehalococcoides Containing Microbial Communities Using Modeling and Emerging Molec",124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONA201307311336709000,CA,,,,,,,,,,,08/22/2013
01a556be78d4304ac1764faadd81db02,active,,15.231,SAI EXEMPT,Management of Lands and Resources,"REGENTS OF THE UNIVERSITY OF CALIFO RNIA, THE",34120,HOLLISTER,069,San Benito,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),1422: BUREAU OF LAND MANAGEMENT,L11AC20123,0004,10000.00,.00,10000.00,09/11/2013,05/25/2011,09/30/2015,05: Cooperative agreement,2: Individual action,L: Current record--unused code retained for backwards compatibility.,20134,0691300,CALIFORNIA,HOLLISTER DIVISION,,947045940,CA17,"Fish, Wildlife and Plant Conservation Resource Management",BUREAU OF LAND MANAGEMENT,ADD FUNDS TO CONTINUE CURRENT PROJECT $10K,1247267250000,,14,1109,,SPONSORED PROJECTS OFFICE,"2150 SHATTUCK AVE, SUITE 300",,.00,.00,2013,CA,h: Higher Education,g,CA17,"1400: INTERIOR, DEPARTMENT OF THE",NON,,,CA,,,,,,,,,,,02/20/2014
b83a94ffdb9fdefa6824ac741e88f151,active,,12.800,NO SAI  FA95500819,,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),9700: DEPT OF DEFENSE,FA95501210299,0001,121782.00,.00,500000.00,07/03/2013,06/15/2012,06/14/2016,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Air Force Defense Research Sciences Program,DEPT OF DEFENSE,"TAS::57 3600::TAS  ""An Integrated Approach To Indoor And Outdoor Localization"" dated 14 Oct 2011",124726725,,57,3600,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013FA95500819,CA,,,,,,,,,,,10/21/2013
13c12bf3691d67839395f173afd99051,active,,43.001,SAI EXEMPT,Science,REGENTS OF THE UNIVERSITY OF CALIFORNIA THE (,06000,BERKELEY,001,Alameda,947205940,06: State controlled institution of higher education,D: Funding adjustment to completed project,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX07AH98G,6,-23.00,.00,.00,12/20/2012,12/20/2012,12/20/2012,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947207450,09,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"ACCURATE AND COMPLETE KNOWLEDGE OF THE SPECTRAL EMISSION FROM THE DOMINANT HEAVY IONS FOUND IN THE SOLAR CORONA, TRANSITION REGION, AND PHOTOSPHERE I",1247267250000,,80,0120,,336 SPROUL HALL,,,.00,.00,2013,CA,h: Higher Education,g,CA09,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,01/18/2013
9443dc948d6edd0a160179ffa9582e11,active,,12.300,NO SAI  N000142916,"Research, Development, Test and Evaluation, Navy","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),9700: DEPT OF DEFENSE,N000141211012,0002,29295.00,.00,100000.00,06/03/2013,06/03/2013,07/15/2013,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Basic and Applied Scientific Research,DEPT OF DEFENSE,Proof of Concept: Self-assembly of a Multi-cellular Synthetic-biological Hybrid,124726725,,17,1319,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013N000142916,CA,,,,,,,,,,,06/19/2013
5abdc241356897be6ce0fea63648b289,active,,12.431,NO SAI  W911NF0998,"Research, Development, Test and Evaluation, Army","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",9700: DEPT OF DEFENSE,W911NF1010496,0007,100387.00,.00,636171.00,05/03/2013,09/27/2010,09/26/2014,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Basic Scientific Research,DEPT OF DEFENSE,Actionable Variation in Human Genes,124726725,,21,2040,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013W911NF0998,CA,,,,,,,,,,,06/19/2013
169bccbacf905cce7d42cd55b96997be,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX10AL09G,3,.00,.00,.00,02/22/2013,02/22/2013,05/25/2014,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,RECENT 2D SIMULATIONS OF LOW-BETA PERPENDICULAR SHOCKS HAVE SHOWN THE DEVELOPMENT OF LARGE-AMPLITUDE WHISTLER WAVES PROPAGATING OBLIQUELY TO BOTH THE,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
8e71ed63ab87d33e2a8fab945bd68cae,active,,81.049,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",DESC0001015,A004,1430000.00,.00,1430000.00,07/22/2013,07/30/2009,07/31/2014,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,BERKELEY,,947010001,CA09,Office of Science Financial Assistance Program,"ENERGY, DEPARTMENT OF",CENTER FOR GAS SEPARATIONS RELEVANT TO CLEAN ENERGY TECHNOLOGIES -- EFRC,1247267250000,,89,0222,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,"8900: ENERGY, DEPARTMENT OF",NON,,,CA,,,,,,,,,,,08/06/2013
0eab583060050112868d0c050d181f08,active,,47.041,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,1331997,000,38990.00,.00,.00,06/25/2013,07/01/2013,06/30/2015,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947201777,CA13,Engineering Grants,NATIONAL SCIENCE FOUNDATION,I/UCRC FRP:  Collaborative Research:  The Physical Internet for a Sustainable Logistics Future -- Advancing CELDi's Leadership Position,124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONA201306251331997000,CA,,,,,,,,,,,08/08/2013
0e5ef0cc4929d93a21cac78e29a6cb9a,active,,47.074,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),4900: NATIONAL SCIENCE FOUNDATION,1146793,001,235868.00,.00,.00,06/19/2013,08/15/2012,07/31/2015,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,CA13,Biological Sciences,NATIONAL SCIENCE FOUNDATION,Effector Recognition and Molecular Activation of an Arabidopsis NLR Immune Receptor Specifying Disease Resistance to Hyaloperonospora arabidopsidis,124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONB201306191146793001,CA,,,,,,,,,,,08/08/2013
1d402628523efdc6b7007be98b2b01b9,active,,47.074,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,1311117,000,20346.00,.00,.00,03/19/2013,05/01/2013,04/30/2015,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,CA13,Biological Sciences,NATIONAL SCIENCE FOUNDATION,DISSERTATION RESEARCH:  Ecological Divergence and Reproductive Isolation in an Amazonian Tree Species: Protium subserratum (Burseraceae),124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONA201303191311117000,CA,,,,,,,,,,,04/03/2013
3250ed06fd08b3c632060b7a5fa41057,active,,47.041,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",4900: NATIONAL SCIENCE FOUNDATION,0540879,021,9623.00,.00,.00,03/22/2013,07/01/2006,06/30/2014,05: Cooperative agreement,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,CA13,Engineering Grants,NATIONAL SCIENCE FOUNDATION,Synthetic Biology Engineering Research Center (SynBERC),124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONC201303220540879021,CA,,,,,,,,,,,04/03/2013
d4f194dc67936eaeb42af6fe8a5715e3,active,,17.502,SAI EXEMPT,Salaries and Expenses,The Regents of the University of California,06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,D: Funding adjustment to completed project,1650: OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION,SH222401160F6,1,-2958.56,.00,-2958.56,02/21/2013,09/30/2011,09/30/2012,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,Berkeley,,947045940,CA09,Occupational Safety and Health_Susan Harwood Training Grants,OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION,Susan Harwood Grants,124726725,,16,0400,,2150 Shattuck Avenue,Suite 31,,.00,.00,2013,CA,h: Higher Education,g,CA09,"1600: LABOR, DEPARTMENT OF",NON,,SH222401160F6-1-168533,CA,,,,,,,,,,,03/12/2013
28ed45477ac9a1aaa8ac3fa9cf4bdeeb,active,,93.172,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R21HG006583,000,183492.00,.00,183492.00,07/26/2013,03/20/2012,02/28/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,13,Human Genome Research,NATIONAL INSTITUTES OF HEALTH,Association mapping without genotyping,124726725,,75,0891,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-55-R21HG006583-000-2-2013-93172-75-0891-NON,CA,,,,,,,,,,,06/05/2014
e1bc7c426903848eb9def328b17b915f,active,,93.173,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01DC011901,000,273027.00,.00,273027.00,07/30/2013,08/01/2011,07/31/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,13,Research Related to Deafness and Communication Disorders,NATIONAL INSTITUTES OF HEALTH,Genetic Analysis of Inner Ear Development in Xenopus tropicalis,124726725,,75,0890,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-45-R01DC011901-000-3-2013-93173-75-0890-NON,CA,,,,,,,,,,,08/05/2014
03003815a719f3ce99441b5f8241d35a,active,,93.853,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,F31NS084696,001,.00,.00,.00,07/03/2013,08/01/2013,05/31/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947203370,9,Extramural Research Programs in the Neurosciences and Neurological Disorders,NATIONAL INSTITUTES OF HEALTH,Role of the prefrontal cortex in behavioral modulation of basal forebrain activit,124726725,,75,0886,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-137-F31NS084696-001-1-2013-93853-75-0886-NON,CA,,,,,,,,,,,07/07/2014
bd3599dbb632afd6bcafdc3058b6782b,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01GM046638,000,361245.00,.00,361245.00,07/25/2013,07/01/1991,06/30/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203200,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,Molecular Characterization of the Dorsal Morphogen,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM046638-000-24-2013-93859-75-0851-NON,CA,,,,,,,,,,,07/07/2014
04e0124fa80ece4ee8267abe2a5f2a8e,active,,93.846,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,R21AR063931,000,199538.00,.00,199538.00,07/24/2013,08/01/2013,05/31/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203200,9,"Arthritis, Musculoskeletal and Skin Diseases Research",NATIONAL INSTITUTES OF HEALTH,HLA-peptide repertoire in autoimmunity,124726725,,75,0888,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-106-R21AR063931-000-1-2013-93846-75-0888-NON,CA,,,,,,,,,,,06/20/2014
c0d666cd1018840a78a5e29177c0287a,active,,84.015,SAI NOT AVAILABLE,Higher Education,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,00: State government,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"9100: EDUCATION, DEPARTMENT OF",P015A100012,0012,139004.00,.00,139004.00,07/29/2013,08/15/2013,08/14/2014,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,ALAMEDA,USA,947045940,CA09,National Resource Centers Program for Foreign Language and Area Studies or Foreign Language and International Studies Program and Foreign Language and Area Studies Fellowship Program,"EDUCATION, DEPARTMENT OF",NATIONAL RESOURCE CENTERS,124726725,,91,0201,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,g: Government,g,CA09,"9100: EDUCATION, DEPARTMENT OF",NON,USA,,CA,,,,,,,,,,,08/06/2013
d69e5fb47e89667656ff031105636a23,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01GM099533,000,323638.00,.00,323638.00,01/28/2013,02/03/2012,01/31/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203200,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,Molecular Regulation of Choanoflagellate-Bacteria Signaling Interactions,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM099533-000-2-2013-93859-75-0851-NON,CA,,,,,,,,,,,03/20/2014
